Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
143339,AAA Batteries (4-pack),1,2.99,03/29/19 18:54,"582 Forest St, Dallas, TX 75001"
143340,AA Batteries (4-pack),1,3.84,03/10/19 12:01,"615 Madison St, Atlanta, GA 30301"
143341,USB-C Charging Cable,1,11.95,03/14/19 12:47,"309 Cedar St, New York City, NY 10001"
143342,27in 4K Gaming Monitor,1,389.99,03/06/19 15:52,"772 Lake St, Austin, TX 73301"
143343,Apple Airpods Headphones,1,150,03/23/19 12:34,"91 Dogwood St, Portland, OR 97035"
143344,iPhone,1,700,03/08/19 10:35,"731 Church St, San Francisco, CA 94016"
143344,Wired Headphones,1,11.99,03/08/19 10:35,"731 Church St, San Francisco, CA 94016"
143345,27in 4K Gaming Monitor,1,389.99,03/19/19 14:23,"776 Hill St, Atlanta, GA 30301"
143346,Macbook Pro Laptop,1,1700,03/25/19 13:08,"994 Cedar St, Boston, MA 02215"
143347,Apple Airpods Headphones,1,150,03/03/19 21:12,"45 Spruce St, Seattle, WA 98101"
143348,USB-C Charging Cable,1,11.95,03/26/19 13:05,"106 Main St, Seattle, WA 98101"
143349,Flatscreen TV,1,300,03/30/19 15:42,"332 Sunset St, San Francisco, CA 94016"
143350,USB-C Charging Cable,1,11.95,03/29/19 19:43,"81 Chestnut St, San Francisco, CA 94016"
143351,Flatscreen TV,1,300,03/14/19 19:02,"300 Park St, New York City, NY 10001"
143352,Lightning Charging Cable,1,14.95,03/20/19 10:00,"456 Church St, San Francisco, CA 94016"
143353,27in 4K Gaming Monitor,1,389.99,03/29/19 01:56,"236 Sunset St, New York City, NY 10001"
143354,Bose SoundSport Headphones,1,99.99,03/05/19 19:51,"480 Center St, Boston, MA 02215"
143355,34in Ultrawide Monitor,1,379.99,03/26/19 05:19,"621 Chestnut St, Atlanta, GA 30301"
143356,AA Batteries (4-pack),1,3.84,03/25/19 16:17,"281 Hickory St, Seattle, WA 98101"
143357,Wired Headphones,1,11.99,03/02/19 20:50,"281 13th St, Boston, MA 02215"
143358,Google Phone,1,600,03/17/19 07:18,"649 2nd St, Los Angeles, CA 90001"
143358,USB-C Charging Cable,1,11.95,03/17/19 07:18,"649 2nd St, Los Angeles, CA 90001"
143358,Bose SoundSport Headphones,1,99.99,03/17/19 07:18,"649 2nd St, Los Angeles, CA 90001"
143359,AA Batteries (4-pack),2,3.84,03/25/19 23:26,"52 Wilson St, Los Angeles, CA 90001"
143360,iPhone,1,700,03/22/19 09:17,"165 Chestnut St, Seattle, WA 98101"
143361,Apple Airpods Headphones,1,150,03/30/19 21:18,"321 Willow St, New York City, NY 10001"
143362,AAA Batteries (4-pack),1,2.99,03/20/19 09:41,"77 Willow St, San Francisco, CA 94016"
143363,AAA Batteries (4-pack),1,2.99,03/25/19 19:00,"179 Lincoln St, Los Angeles, CA 90001"
143364,AA Batteries (4-pack),1,3.84,03/22/19 23:19,"154 9th St, Portland, OR 97035"
143365,Wired Headphones,1,11.99,03/05/19 22:14,"26 9th St, San Francisco, CA 94016"
143366,Vareebadd Phone,1,400,03/17/19 19:43,"65 Forest St, Boston, MA 02215"
143367,Lightning Charging Cable,1,14.95,03/27/19 05:27,"276 Cedar St, San Francisco, CA 94016"
143368,Lightning Charging Cable,1,14.95,03/14/19 20:52,"239 Madison St, Los Angeles, CA 90001"
143369,AAA Batteries (4-pack),1,2.99,03/23/19 05:50,"839 Sunset St, Boston, MA 02215"
143370,AA Batteries (4-pack),1,3.84,03/19/19 12:28,"171 7th St, Portland, OR 97035"
143371,Bose SoundSport Headphones,1,99.99,03/17/19 15:06,"830 Center St, San Francisco, CA 94016"
143372,AAA Batteries (4-pack),1,2.99,03/04/19 11:26,"72 Wilson St, Austin, TX 73301"
143373,Wired Headphones,1,11.99,03/30/19 16:43,"322 West St, Austin, TX 73301"
143374,Macbook Pro Laptop,1,1700,03/14/19 21:33,"165 5th St, San Francisco, CA 94016"
143375,Wired Headphones,1,11.99,03/13/19 19:27,"623 Washington St, Atlanta, GA 30301"
143376,AAA Batteries (4-pack),3,2.99,03/17/19 09:15,"952 Main St, Los Angeles, CA 90001"
143377,27in 4K Gaming Monitor,1,389.99,03/31/19 07:56,"427 7th St, Boston, MA 02215"
143378,27in 4K Gaming Monitor,1,389.99,03/19/19 11:11,"2 Maple St, Dallas, TX 75001"
143379,USB-C Charging Cable,1,11.95,03/05/19 10:32,"832 Willow St, Los Angeles, CA 90001"
143380,AAA Batteries (4-pack),1,2.99,03/28/19 21:15,"330 Park St, Boston, MA 02215"
143381,AAA Batteries (4-pack),1,2.99,03/18/19 17:44,"854 Washington St, San Francisco, CA 94016"
143382,USB-C Charging Cable,1,11.95,03/20/19 05:31,"159 River St, Los Angeles, CA 90001"
143383,USB-C Charging Cable,1,11.95,03/19/19 12:41,"52 Park St, Los Angeles, CA 90001"
143384,Flatscreen TV,1,300,03/24/19 20:01,"373 Cedar St, Los Angeles, CA 90001"
143385,34in Ultrawide Monitor,1,379.99,03/07/19 19:01,"907 Jackson St, Atlanta, GA 30301"
143386,Apple Airpods Headphones,1,150,03/06/19 20:34,"774 Main St, San Francisco, CA 94016"
143387,AAA Batteries (4-pack),3,2.99,03/25/19 10:51,"13 Dogwood St, Austin, TX 73301"
143388,Macbook Pro Laptop,1,1700,03/24/19 01:08,"85 Forest St, Los Angeles, CA 90001"
143389,AA Batteries (4-pack),1,3.84,03/29/19 18:28,"378 River St, New York City, NY 10001"
143390,Lightning Charging Cable,1,14.95,03/28/19 00:52,"227 Washington St, San Francisco, CA 94016"
143391,iPhone,1,700,03/15/19 13:46,"692 Cherry St, San Francisco, CA 94016"
143392,Lightning Charging Cable,1,14.95,03/07/19 08:28,"413 Maple St, Austin, TX 73301"
143393,34in Ultrawide Monitor,1,379.99,03/31/19 11:47,"86 Cherry St, Austin, TX 73301"
143394,AA Batteries (4-pack),2,3.84,03/01/19 19:11,"831 Maple St, Los Angeles, CA 90001"
143395,Lightning Charging Cable,1,14.95,03/17/19 17:54,"452 Spruce St, Los Angeles, CA 90001"
143396,Bose SoundSport Headphones,1,99.99,03/09/19 17:31,"225 Main St, New York City, NY 10001"
143397,ThinkPad Laptop,1,999.99,03/22/19 12:19,"312 Willow St, San Francisco, CA 94016"
143398,USB-C Charging Cable,1,11.95,03/05/19 20:57,"737 Main St, San Francisco, CA 94016"
143399,AA Batteries (4-pack),1,3.84,03/03/19 13:03,"421 South St, New York City, NY 10001"
143400,AAA Batteries (4-pack),1,2.99,03/22/19 14:15,"458 1st St, Seattle, WA 98101"
143401,Wired Headphones,2,11.99,03/23/19 20:06,"234 Hill St, Boston, MA 02215"
143402,Google Phone,1,600,03/19/19 08:05,"360 Center St, San Francisco, CA 94016"
143402,Wired Headphones,1,11.99,03/19/19 08:05,"360 Center St, San Francisco, CA 94016"
143403,Wired Headphones,1,11.99,03/17/19 08:31,"289 Chestnut St, Portland, OR 97035"
143404,AA Batteries (4-pack),1,3.84,03/25/19 12:03,"589 Meadow St, Portland, OR 97035"
143405,27in FHD Monitor,1,149.99,03/10/19 23:34,"172 Jefferson St, Atlanta, GA 30301"
143406,Lightning Charging Cable,1,14.95,03/04/19 15:37,"370 8th St, Los Angeles, CA 90001"
143407,Wired Headphones,1,11.99,03/29/19 12:54,"847 Spruce St, Los Angeles, CA 90001"
143408,Wired Headphones,1,11.99,03/21/19 23:32,"405 River St, San Francisco, CA 94016"
143409,Lightning Charging Cable,2,14.95,03/05/19 07:43,"564 Wilson St, Austin, TX 73301"
143410,USB-C Charging Cable,1,11.95,03/30/19 08:40,"18 Spruce St, San Francisco, CA 94016"
143411,USB-C Charging Cable,1,11.95,03/04/19 18:47,"624 Church St, Austin, TX 73301"
143412,AAA Batteries (4-pack),1,2.99,03/03/19 10:22,"395 Spruce St, New York City, NY 10001"
143413,Lightning Charging Cable,1,14.95,03/30/19 21:13,"778 Church St, San Francisco, CA 94016"
143414,Lightning Charging Cable,2,14.95,03/26/19 13:53,"694 Pine St, Atlanta, GA 30301"
143415,USB-C Charging Cable,1,11.95,03/05/19 15:05,"858 Forest St, Dallas, TX 75001"
143416,Lightning Charging Cable,1,14.95,03/15/19 01:38,"974 6th St, San Francisco, CA 94016"
143417,AA Batteries (4-pack),1,3.84,03/13/19 12:10,"719 8th St, Austin, TX 73301"
143418,Macbook Pro Laptop,1,1700,03/18/19 13:10,"412 Wilson St, Seattle, WA 98101"
143419,Lightning Charging Cable,1,14.95,03/20/19 22:14,"175 Wilson St, Seattle, WA 98101"
143420,AAA Batteries (4-pack),1,2.99,03/12/19 11:06,"679 4th St, New York City, NY 10001"
143421,Wired Headphones,1,11.99,03/04/19 22:52,"722 2nd St, Austin, TX 73301"
143422,iPhone,1,700,03/08/19 11:38,"121 Highland St, Dallas, TX 75001"
143423,AAA Batteries (4-pack),3,2.99,03/31/19 19:39,"831 Pine St, San Francisco, CA 94016"
143424,AAA Batteries (4-pack),2,2.99,03/11/19 08:24,"717 Lincoln St, San Francisco, CA 94016"
143425,Wired Headphones,1,11.99,03/21/19 16:12,"297 Jefferson St, New York City, NY 10001"
143426,iPhone,1,700,03/21/19 12:12,"994 Jefferson St, New York City, NY 10001"
143427,AAA Batteries (4-pack),1,2.99,03/08/19 13:49,"236 Lakeview St, Los Angeles, CA 90001"
143428,Bose SoundSport Headphones,1,99.99,03/23/19 19:30,"486 9th St, San Francisco, CA 94016"
143429,Lightning Charging Cable,1,14.95,03/12/19 12:53,"458 12th St, Austin, TX 73301"
143430,LG Dryer,1,600.0,03/01/19 20:23,"692 Hickory St, Portland, OR 97035"
143431,AAA Batteries (4-pack),1,2.99,03/12/19 19:28,"376 8th St, San Francisco, CA 94016"
143432,Wired Headphones,1,11.99,03/04/19 16:55,"457 Adams St, San Francisco, CA 94016"
143433,AA Batteries (4-pack),2,3.84,03/14/19 18:28,"682 14th St, Dallas, TX 75001"
143434,Flatscreen TV,1,300,03/13/19 20:05,"295 Elm St, Portland, OR 97035"
143435,USB-C Charging Cable,1,11.95,03/16/19 19:57,"910 Center St, Los Angeles, CA 90001"
143436,USB-C Charging Cable,1,11.95,03/13/19 16:57,"327 Madison St, San Francisco, CA 94016"
143437,Macbook Pro Laptop,1,1700,03/04/19 02:46,"451 Hickory St, San Francisco, CA 94016"
143438,Google Phone,1,600,03/20/19 11:49,"932 Lakeview St, San Francisco, CA 94016"
143438,Bose SoundSport Headphones,1,99.99,03/20/19 11:49,"932 Lakeview St, San Francisco, CA 94016"
143439,Bose SoundSport Headphones,1,99.99,03/08/19 18:11,"66 2nd St, New York City, NY 10001"
143440,Macbook Pro Laptop,1,1700,03/01/19 10:06,"902 9th St, San Francisco, CA 94016"
143441,27in FHD Monitor,1,149.99,03/25/19 06:45,"353 Pine St, San Francisco, CA 94016"
143442,Wired Headphones,1,11.99,03/07/19 21:10,"910 Johnson St, San Francisco, CA 94016"
143443,USB-C Charging Cable,1,11.95,03/24/19 18:28,"243 Chestnut St, Dallas, TX 75001"
143444,Apple Airpods Headphones,1,150,03/28/19 14:23,"849 9th St, Los Angeles, CA 90001"
143445,34in Ultrawide Monitor,1,379.99,03/16/19 17:56,"367 Hickory St, Boston, MA 02215"
143446,Lightning Charging Cable,1,14.95,03/26/19 18:19,"365 Adams St, Los Angeles, CA 90001"
143447,iPhone,1,700,03/27/19 22:07,"281 Sunset St, Los Angeles, CA 90001"
143448,Wired Headphones,1,11.99,03/08/19 19:30,"683 Willow St, Seattle, WA 98101"
143449,27in FHD Monitor,1,149.99,03/17/19 14:14,"804 2nd St, Los Angeles, CA 90001"
143450,AA Batteries (4-pack),1,3.84,03/28/19 08:07,"788 10th St, Boston, MA 02215"
143451,AA Batteries (4-pack),1,3.84,03/29/19 08:20,"65 Spruce St, Austin, TX 73301"
143452,Macbook Pro Laptop,1,1700,03/08/19 16:32,"277 10th St, San Francisco, CA 94016"
143453,Bose SoundSport Headphones,1,99.99,03/25/19 12:07,"308 Dogwood St, Atlanta, GA 30301"
143454,Lightning Charging Cable,1,14.95,03/14/19 17:19,"58 9th St, Boston, MA 02215"
143455,LG Dryer,1,600.0,03/29/19 12:43,"574 Dogwood St, Los Angeles, CA 90001"
143456,Wired Headphones,1,11.99,03/13/19 18:46,"211 Jackson St, Austin, TX 73301"
143457,Flatscreen TV,1,300,03/25/19 23:53,"539 West St, Austin, TX 73301"
143458,27in FHD Monitor,1,149.99,03/19/19 15:52,"54 14th St, Boston, MA 02215"
143459,Lightning Charging Cable,1,14.95,03/21/19 19:33,"941 7th St, Portland, ME 04101"
143460,Wired Headphones,1,11.99,03/06/19 19:03,"198 8th St, Portland, OR 97035"
143461,Wired Headphones,1,11.99,03/11/19 10:12,"15 12th St, Austin, TX 73301"
143462,Vareebadd Phone,1,400,03/10/19 13:17,"692 Spruce St, Boston, MA 02215"
143463,34in Ultrawide Monitor,1,379.99,03/27/19 14:20,"980 Forest St, Atlanta, GA 30301"
143464,Apple Airpods Headphones,1,150,03/11/19 18:27,"25 Meadow St, San Francisco, CA 94016"
143465,Apple Airpods Headphones,1,150,03/06/19 05:42,"297 Dogwood St, Boston, MA 02215"
143466,27in FHD Monitor,1,149.99,03/19/19 14:42,"765 9th St, San Francisco, CA 94016"
143467,Vareebadd Phone,1,400,03/11/19 15:19,"36 South St, New York City, NY 10001"
143467,USB-C Charging Cable,1,11.95,03/11/19 15:19,"36 South St, New York City, NY 10001"
143468,Lightning Charging Cable,1,14.95,03/07/19 22:06,"615 4th St, Atlanta, GA 30301"
143469,27in 4K Gaming Monitor,1,389.99,03/21/19 23:49,"864 Sunset St, Los Angeles, CA 90001"
143470,Apple Airpods Headphones,1,150,03/28/19 20:31,"353 12th St, Boston, MA 02215"
143471,Bose SoundSport Headphones,1,99.99,03/09/19 00:35,"525 10th St, Atlanta, GA 30301"
143472,AAA Batteries (4-pack),1,2.99,03/12/19 13:59,"934 14th St, Portland, OR 97035"
143473,AAA Batteries (4-pack),2,2.99,03/27/19 14:03,"642 Meadow St, New York City, NY 10001"
143474,Wired Headphones,1,11.99,03/15/19 13:02,"299 Center St, Portland, OR 97035"
143475,Apple Airpods Headphones,1,150,03/25/19 07:03,"761 Chestnut St, Dallas, TX 75001"
143476,USB-C Charging Cable,1,11.95,03/07/19 16:46,"169 4th St, Portland, OR 97035"
143477,USB-C Charging Cable,1,11.95,03/16/19 08:32,"791 Hickory St, New York City, NY 10001"
143478,Bose SoundSport Headphones,1,99.99,03/14/19 19:34,"601 Church St, Los Angeles, CA 90001"
143479,AA Batteries (4-pack),1,3.84,03/06/19 22:50,"802 Sunset St, Seattle, WA 98101"
143480,AA Batteries (4-pack),1,3.84,03/24/19 10:39,"313 4th St, Los Angeles, CA 90001"
143481,Apple Airpods Headphones,1,150,03/30/19 20:20,"665 Park St, Los Angeles, CA 90001"
143482,Lightning Charging Cable,1,14.95,03/29/19 20:56,"189 River St, New York City, NY 10001"
143483,AA Batteries (4-pack),1,3.84,03/24/19 15:44,"477 Washington St, Dallas, TX 75001"
143484,Apple Airpods Headphones,1,150,03/16/19 12:25,"182 Adams St, San Francisco, CA 94016"
143485,Lightning Charging Cable,1,14.95,03/07/19 23:39,"365 11th St, Portland, OR 97035"
143486,AAA Batteries (4-pack),1,2.99,03/05/19 14:51,"511 Wilson St, Boston, MA 02215"
143487,Bose SoundSport Headphones,1,99.99,03/06/19 15:24,"989 Jefferson St, New York City, NY 10001"
143488,20in Monitor,1,109.99,03/18/19 23:20,"69 Cherry St, San Francisco, CA 94016"
143489,AAA Batteries (4-pack),4,2.99,03/27/19 16:12,"304 Ridge St, San Francisco, CA 94016"
143490,AAA Batteries (4-pack),5,2.99,03/17/19 10:25,"222 West St, Austin, TX 73301"
143491,Wired Headphones,1,11.99,03/22/19 12:56,"512 Park St, San Francisco, CA 94016"
143492,Macbook Pro Laptop,1,1700,03/01/19 16:39,"598 Elm St, New York City, NY 10001"
143493,27in 4K Gaming Monitor,1,389.99,03/28/19 22:13,"715 Elm St, San Francisco, CA 94016"
143494,Apple Airpods Headphones,1,150,03/28/19 07:48,"836 River St, New York City, NY 10001"
143495,AA Batteries (4-pack),2,3.84,03/28/19 09:51,"643 14th St, San Francisco, CA 94016"
143496,AA Batteries (4-pack),1,3.84,03/27/19 22:01,"798 Pine St, New York City, NY 10001"
143497,USB-C Charging Cable,1,11.95,03/28/19 07:01,"773 Pine St, San Francisco, CA 94016"
143498,USB-C Charging Cable,1,11.95,03/11/19 14:30,"315 4th St, Seattle, WA 98101"
143499,USB-C Charging Cable,1,11.95,03/06/19 17:06,"817 Adams St, Atlanta, GA 30301"
143500,USB-C Charging Cable,2,11.95,03/16/19 09:46,"177 Pine St, San Francisco, CA 94016"
143501,iPhone,1,700,03/31/19 20:09,"559 Chestnut St, Atlanta, GA 30301"
143502,iPhone,1,700,03/20/19 09:53,"885 4th St, New York City, NY 10001"
143503,AAA Batteries (4-pack),1,2.99,03/17/19 18:11,"828 Park St, Austin, TX 73301"
143504,ThinkPad Laptop,1,999.99,03/05/19 12:27,"580 Madison St, Dallas, TX 75001"
143505,Bose SoundSport Headphones,1,99.99,03/15/19 18:16,"766 Elm St, Los Angeles, CA 90001"
143506,27in 4K Gaming Monitor,1,389.99,03/21/19 21:04,"786 11th St, Boston, MA 02215"
143507,Apple Airpods Headphones,1,150,03/24/19 19:17,"180 Jackson St, San Francisco, CA 94016"
143508,27in FHD Monitor,1,149.99,03/09/19 13:47,"44 Hickory St, New York City, NY 10001"
143509,Apple Airpods Headphones,1,150,03/07/19 16:15,"554 River St, Portland, OR 97035"
143510,Wired Headphones,1,11.99,03/27/19 20:33,"41 Walnut St, Los Angeles, CA 90001"
143511,27in FHD Monitor,1,149.99,03/15/19 17:25,"885 Spruce St, New York City, NY 10001"
143512,Apple Airpods Headphones,1,150,03/09/19 00:51,"984 Adams St, Los Angeles, CA 90001"
143513,iPhone,1,700,03/26/19 20:36,"366 Johnson St, Los Angeles, CA 90001"
143514,Bose SoundSport Headphones,1,99.99,03/09/19 23:02,"648 Meadow St, San Francisco, CA 94016"
143515,AA Batteries (4-pack),1,3.84,03/04/19 08:26,"428 Cherry St, Los Angeles, CA 90001"
143516,Wired Headphones,2,11.99,03/01/19 20:40,"798 Jefferson St, Austin, TX 73301"
143517,Google Phone,1,600,03/18/19 11:19,"107 Ridge St, San Francisco, CA 94016"
143518,USB-C Charging Cable,1,11.95,03/02/19 13:07,"776 Highland St, Dallas, TX 75001"
143519,Flatscreen TV,1,300,03/19/19 22:46,"774 11th St, San Francisco, CA 94016"
143520,AA Batteries (4-pack),1,3.84,03/11/19 06:12,"499 Center St, Portland, ME 04101"
143521,Flatscreen TV,1,300,03/08/19 11:39,"700 Hill St, Atlanta, GA 30301"
143522,Apple Airpods Headphones,1,150,03/07/19 11:57,"767 Walnut St, Austin, TX 73301"
