Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
143331,Wired Headphones,1,11.99,10/05/19 13:44,"33 River St, San Francisco, CA 94016"
143332,Wired Headphones,1,11.99,10/02/19 14:24,"735 Hickory St, Austin, TX 73301"
143333,Wired Headphones,1,11.99,10/03/19 19:38,"127 Pine St, Portland, OR 97035"
143334,34in Ultrawide Monitor,1,379.99,10/27/19 18:29,"847 Willow St, San Francisco, CA 94016"
143335,Apple Airpods Headphones,1,150,10/29/19 22:18,"725 Walnut St, Dallas, TX 75001"
143336,Wired Headphones,1,11.99,10/16/19 16:48,"705 11th St, San Francisco, CA 94016"
143337,AA Batteries (4-pack),1,3.84,10/29/19 23:08,"548 River St, Los Angeles, CA 90001"
143338,Apple Airpods Headphones,1,150,10/18/19 19:15,"869 Jefferson St, Seattle, WA 98101"
143339,Apple Airpods Headphones,1,150,10/08/19 14:26,"388 Hickory St, Los Angeles, CA 90001"
143340,AAA Batteries (4-pack),2,2.99,10/15/19 10:25,"688 Walnut St, New York City, NY 10001"
143341,27in FHD Monitor,1,149.99,10/17/19 15:52,"279 Jackson St, Seattle, WA 98101"
143342,Wired Headphones,1,11.99,10/08/19 19:10,"717 1st St, Los Angeles, CA 90001"
143343,AA Batteries (4-pack),1,3.84,10/28/19 18:43,"486 6th St, Boston, MA 02215"
143344,Flatscreen TV,1,300,10/23/19 07:52,"271 Hill St, Dallas, TX 75001"
143345,USB-C Charging Cable,1,11.95,10/25/19 09:23,"918 Elm St, Atlanta, GA 30301"
143346,Lightning Charging Cable,1,14.95,10/25/19 23:36,"834 Ridge St, Seattle, WA 98101"
143347,AA Batteries (4-pack),1,3.84,10/01/19 15:59,"435 Chestnut St, San Francisco, CA 94016"
143348,AAA Batteries (4-pack),1,2.99,10/11/19 20:48,"750 Main St, Portland, OR 97035"
143349,Apple Airpods Headphones,1,150,10/12/19 18:15,"801 Hill St, Los Angeles, CA 90001"
143350,Apple Airpods Headphones,1,150,10/07/19 13:46,"230 Madison St, Los Angeles, CA 90001"
143351,Bose SoundSport Headphones,1,99.99,10/01/19 18:23,"481 Lakeview St, Portland, OR 97035"
143352,Wired Headphones,1,11.99,10/22/19 18:14,"946 Center St, Atlanta, GA 30301"
143353,AAA Batteries (4-pack),4,2.99,10/01/19 13:38,"50 Cherry St, Los Angeles, CA 90001"
143354,AAA Batteries (4-pack),1,2.99,10/28/19 10:46,"188 4th St, Boston, MA 02215"
143355,Wired Headphones,1,11.99,10/02/19 20:30,"621 Cherry St, Los Angeles, CA 90001"
143356,Lightning Charging Cable,1,14.95,10/09/19 15:32,"505 Walnut St, Los Angeles, CA 90001"
143357,34in Ultrawide Monitor,1,379.99,10/09/19 22:10,"1 Highland St, New York City, NY 10001"
143358,20in Monitor,1,109.99,10/29/19 12:30,"628 Center St, San Francisco, CA 94016"
143359,Lightning Charging Cable,1,14.95,10/08/19 17:28,"472 Ridge St, San Francisco, CA 94016"
143360,Wired Headphones,1,11.99,10/17/19 19:58,"831 Spruce St, Boston, MA 02215"
143361,AAA Batteries (4-pack),1,2.99,10/24/19 12:33,"936 5th St, Los Angeles, CA 90001"
143362,27in FHD Monitor,1,149.99,10/09/19 22:24,"387 Pine St, San Francisco, CA 94016"
143363,AA Batteries (4-pack),1,3.84,10/30/19 13:57,"246 Sunset St, New York City, NY 10001"
143364,Wired Headphones,1,11.99,10/05/19 20:26,"963 4th St, Boston, MA 02215"
143365,AA Batteries (4-pack),1,3.84,10/29/19 20:25,"314 Pine St, Dallas, TX 75001"
143366,USB-C Charging Cable,1,11.95,10/19/19 18:47,"722 Johnson St, Dallas, TX 75001"
143367,USB-C Charging Cable,1,11.95,10/19/19 04:21,"181 Hickory St, San Francisco, CA 94016"
143368,iPhone,1,700,10/26/19 10:46,"191 Center St, Portland, OR 97035"
143369,27in FHD Monitor,1,149.99,10/27/19 14:21,"126 Willow St, Atlanta, GA 30301"
143370,Bose SoundSport Headphones,1,99.99,10/03/19 01:18,"87 Maple St, San Francisco, CA 94016"
143371,34in Ultrawide Monitor,1,379.99,10/15/19 19:24,"259 Pine St, Atlanta, GA 30301"
143372,Google Phone,1,600,10/07/19 01:15,"775 Walnut St, San Francisco, CA 94016"
143373,Wired Headphones,1,11.99,10/29/19 14:49,"10 4th St, Dallas, TX 75001"
143374,ThinkPad Laptop,1,999.99,10/01/19 11:22,"37 Main St, New York City, NY 10001"
143375,Lightning Charging Cable,1,14.95,10/28/19 18:15,"425 Sunset St, Los Angeles, CA 90001"
143376,AAA Batteries (4-pack),1,2.99,10/08/19 08:57,"395 Pine St, Boston, MA 02215"
143377,AA Batteries (4-pack),2,3.84,10/09/19 06:11,"708 Washington St, Los Angeles, CA 90001"
143378,AA Batteries (4-pack),1,3.84,10/17/19 08:17,"308 Pine St, Boston, MA 02215"
143379,Lightning Charging Cable,1,14.95,10/30/19 11:52,"634 10th St, San Francisco, CA 94016"
143380,AA Batteries (4-pack),1,3.84,10/19/19 15:29,"622 4th St, San Francisco, CA 94016"
143381,Macbook Pro Laptop,1,1700,10/04/19 23:46,"842 Main St, Los Angeles, CA 90001"
143382,Wired Headphones,1,11.99,10/31/19 11:09,"182 West St, Los Angeles, CA 90001"
143383,AAA Batteries (4-pack),3,2.99,10/27/19 21:40,"623 Wilson St, New York City, NY 10001"
143384,Bose SoundSport Headphones,1,99.99,10/31/19 09:36,"188 Walnut St, New York City, NY 10001"
143385,USB-C Charging Cable,1,11.95,10/19/19 13:54,"976 Lake St, New York City, NY 10001"
143386,AAA Batteries (4-pack),3,2.99,10/14/19 08:57,"730 Lakeview St, Los Angeles, CA 90001"
143387,AAA Batteries (4-pack),1,2.99,10/18/19 15:14,"629 Forest St, Los Angeles, CA 90001"
143388,Lightning Charging Cable,1,14.95,10/10/19 10:04,"651 11th St, San Francisco, CA 94016"
143389,Lightning Charging Cable,1,14.95,10/19/19 19:09,"478 Washington St, San Francisco, CA 94016"
143390,USB-C Charging Cable,1,11.95,10/22/19 22:37,"321 River St, Austin, TX 73301"
143391,AAA Batteries (4-pack),4,2.99,10/25/19 13:13,"754 River St, New York City, NY 10001"
143392,Macbook Pro Laptop,1,1700,10/14/19 07:26,"925 Cherry St, Los Angeles, CA 90001"
143393,USB-C Charging Cable,1,11.95,10/24/19 18:03,"943 South St, San Francisco, CA 94016"
143394,AA Batteries (4-pack),1,3.84,10/31/19 18:40,"846 North St, Atlanta, GA 30301"
143395,27in FHD Monitor,1,149.99,10/10/19 16:12,"508 2nd St, Seattle, WA 98101"
143396,Apple Airpods Headphones,1,150,10/29/19 15:57,"524 South St, Los Angeles, CA 90001"
143397,AAA Batteries (4-pack),2,2.99,10/27/19 13:04,"693 West St, Atlanta, GA 30301"
143398,iPhone,1,700,10/07/19 11:51,"378 Dogwood St, San Francisco, CA 94016"
143399,AAA Batteries (4-pack),2,2.99,10/30/19 17:18,"538 Walnut St, Seattle, WA 98101"
143400,27in FHD Monitor,1,149.99,10/25/19 23:53,"76 11th St, San Francisco, CA 94016"
143401,Macbook Pro Laptop,1,1700,10/25/19 17:41,"653 1st St, Austin, TX 73301"
143402,Vareebadd Phone,1,400,10/10/19 12:58,"167 Pine St, Boston, MA 02215"
143403,AAA Batteries (4-pack),1,2.99,10/11/19 17:51,"290 14th St, San Francisco, CA 94016"
143404,AA Batteries (4-pack),3,3.84,10/27/19 20:14,"401 Hill St, Boston, MA 02215"
143405,Bose SoundSport Headphones,1,99.99,10/14/19 14:57,"533 Forest St, Seattle, WA 98101"
143406,Lightning Charging Cable,1,14.95,10/27/19 18:44,"576 River St, New York City, NY 10001"
143407,Wired Headphones,1,11.99,10/08/19 15:06,"724 Meadow St, Seattle, WA 98101"
143408,Lightning Charging Cable,1,14.95,10/05/19 21:20,"777 Lakeview St, San Francisco, CA 94016"
143409,Apple Airpods Headphones,1,150,10/30/19 10:57,"552 14th St, New York City, NY 10001"
143410,USB-C Charging Cable,1,11.95,10/17/19 15:55,"408 North St, San Francisco, CA 94016"
143411,AA Batteries (4-pack),2,3.84,10/26/19 17:03,"463 Chestnut St, San Francisco, CA 94016"
143412,Wired Headphones,1,11.99,10/25/19 13:25,"377 Jackson St, Boston, MA 02215"
143413,Google Phone,1,600,10/11/19 13:13,"283 6th St, San Francisco, CA 94016"
143414,Apple Airpods Headphones,1,150,10/31/19 12:30,"135 Lincoln St, San Francisco, CA 94016"
143415,Lightning Charging Cable,1,14.95,10/12/19 20:06,"636 Chestnut St, San Francisco, CA 94016"
143416,AA Batteries (4-pack),1,3.84,10/28/19 13:48,"576 Johnson St, Atlanta, GA 30301"
143417,34in Ultrawide Monitor,1,379.99,10/17/19 23:18,"726 North St, Boston, MA 02215"
143418,Flatscreen TV,1,300,10/07/19 14:33,"362 Adams St, Los Angeles, CA 90001"
143419,Apple Airpods Headphones,1,150,10/29/19 16:21,"278 Washington St, Dallas, TX 75001"
143420,Wired Headphones,1,11.99,10/12/19 11:47,"164 4th St, Los Angeles, CA 90001"
143421,AAA Batteries (4-pack),3,2.99,10/12/19 14:13,"805 Highland St, Austin, TX 73301"
143422,Apple Airpods Headphones,1,150,10/31/19 18:46,"88 Willow St, Boston, MA 02215"
143423,AAA Batteries (4-pack),2,2.99,10/05/19 13:35,"169 Adams St, Portland, ME 04101"
143424,27in FHD Monitor,1,149.99,10/08/19 14:33,"191 Chestnut St, Portland, OR 97035"
143425,27in 4K Gaming Monitor,1,389.99,10/29/19 23:53,"500 Walnut St, Dallas, TX 75001"
143426,AA Batteries (4-pack),1,3.84,10/21/19 05:12,"339 Cherry St, Seattle, WA 98101"
143427,Apple Airpods Headphones,1,150,10/12/19 08:53,"735 Willow St, Seattle, WA 98101"
143428,Wired Headphones,1,11.99,10/23/19 08:08,"52 West St, Austin, TX 73301"
143429,USB-C Charging Cable,1,11.95,10/04/19 11:46,"770 13th St, Atlanta, GA 30301"
143430,Lightning Charging Cable,1,14.95,10/06/19 14:24,"895 Highland St, New York City, NY 10001"
143431,Lightning Charging Cable,1,14.95,10/16/19 09:46,"214 13th St, Atlanta, GA 30301"
143432,Apple Airpods Headphones,1,150,10/20/19 17:48,"799 Lakeview St, Seattle, WA 98101"
143433,ThinkPad Laptop,1,999.99,10/17/19 22:02,"587 Forest St, Los Angeles, CA 90001"
143434,Apple Airpods Headphones,1,150,10/21/19 23:55,"373 Elm St, San Francisco, CA 94016"
143435,USB-C Charging Cable,1,11.95,10/13/19 09:16,"795 Lincoln St, Portland, OR 97035"
143436,27in FHD Monitor,1,149.99,10/04/19 12:38,"287 Center St, Boston, MA 02215"
143437,Lightning Charging Cable,1,14.95,10/30/19 17:31,"52 11th St, Seattle, WA 98101"
143438,Macbook Pro Laptop,1,1700,10/05/19 22:06,"395 Cedar St, Atlanta, GA 30301"
143439,Wired Headphones,1,11.99,10/23/19 12:27,"849 Lincoln St, Portland, OR 97035"
143440,AA Batteries (4-pack),1,3.84,10/19/19 19:25,"616 Walnut St, San Francisco, CA 94016"
143441,Bose SoundSport Headphones,1,99.99,10/17/19 22:26,"464 Highland St, San Francisco, CA 94016"
143442,AA Batteries (4-pack),1,3.84,10/27/19 10:19,"615 2nd St, Boston, MA 02215"
143443,Lightning Charging Cable,1,14.95,10/12/19 13:08,"439 Highland St, New York City, NY 10001"
143444,AAA Batteries (4-pack),3,2.99,10/17/19 16:08,"459 1st St, Los Angeles, CA 90001"
143445,AAA Batteries (4-pack),2,2.99,10/22/19 17:49,"665 Hickory St, Dallas, TX 75001"
143446,27in 4K Gaming Monitor,1,389.99,10/25/19 22:15,"857 11th St, San Francisco, CA 94016"
143447,Wired Headphones,1,11.99,10/03/19 06:38,"724 13th St, New York City, NY 10001"
143448,Macbook Pro Laptop,1,1700,10/13/19 15:16,"973 Sunset St, Boston, MA 02215"
143449,AA Batteries (4-pack),1,3.84,10/23/19 13:41,"953 6th St, San Francisco, CA 94016"
143450,Wired Headphones,1,11.99,10/06/19 07:52,"315 9th St, San Francisco, CA 94016"
143451,Bose SoundSport Headphones,1,99.99,10/24/19 16:00,"766 River St, New York City, NY 10001"
143452,USB-C Charging Cable,1,11.95,10/20/19 09:28,"62 11th St, Los Angeles, CA 90001"
143453,Lightning Charging Cable,1,14.95,10/19/19 12:40,"955 8th St, Los Angeles, CA 90001"
143454,Bose SoundSport Headphones,1,99.99,10/28/19 01:30,"853 Lincoln St, Seattle, WA 98101"
143455,USB-C Charging Cable,1,11.95,10/06/19 10:03,"183 North St, Portland, ME 04101"
143456,Bose SoundSport Headphones,1,99.99,10/28/19 19:49,"190 Chestnut St, Atlanta, GA 30301"
143457,Wired Headphones,1,11.99,10/30/19 11:50,"561 14th St, Atlanta, GA 30301"
143458,ThinkPad Laptop,1,999.99,10/06/19 08:32,"670 Lakeview St, Boston, MA 02215"
143459,Macbook Pro Laptop,1,1700,10/06/19 16:30,"50 9th St, Boston, MA 02215"
143460,Wired Headphones,1,11.99,10/26/19 19:08,"163 14th St, Atlanta, GA 30301"
143461,Apple Airpods Headphones,1,150,10/18/19 09:31,"437 4th St, Los Angeles, CA 90001"
143462,ThinkPad Laptop,1,999.99,10/20/19 11:49,"915 Walnut St, Seattle, WA 98101"
143463,AA Batteries (4-pack),2,3.84,10/13/19 12:53,"86 Lake St, San Francisco, CA 94016"
143464,AA Batteries (4-pack),1,3.84,10/20/19 18:42,"751 Forest St, Seattle, WA 98101"
143465,Lightning Charging Cable,1,14.95,10/19/19 22:19,"41 Lake St, New York City, NY 10001"
143466,USB-C Charging Cable,1,11.95,10/29/19 13:39,"481 13th St, Portland, ME 04101"
143467,Lightning Charging Cable,1,14.95,10/12/19 10:20,"312 Hickory St, Boston, MA 02215"
143468,USB-C Charging Cable,1,11.95,10/13/19 11:24,"843 Hickory St, Seattle, WA 98101"
143469,Wired Headphones,1,11.99,10/01/19 21:01,"695 Jackson St, Dallas, TX 75001"
143470,AAA Batteries (4-pack),1,2.99,10/11/19 15:21,"784 9th St, Los Angeles, CA 90001"
143471,Google Phone,1,600,10/20/19 23:11,"786 Madison St, Seattle, WA 98101"
143471,Wired Headphones,1,11.99,10/20/19 23:11,"786 Madison St, Seattle, WA 98101"
143472,Macbook Pro Laptop,1,1700,10/02/19 18:23,"791 Cherry St, Boston, MA 02215"
143473,USB-C Charging Cable,1,11.95,10/31/19 17:55,"87 Wilson St, San Francisco, CA 94016"
143474,Lightning Charging Cable,1,14.95,10/20/19 16:45,"43 Main St, Portland, OR 97035"
143475,Lightning Charging Cable,1,14.95,10/11/19 20:10,"844 Hill St, Portland, ME 04101"
143476,AA Batteries (4-pack),1,3.84,10/05/19 17:06,"36 River St, San Francisco, CA 94016"
143477,AA Batteries (4-pack),1,3.84,10/21/19 13:45,"953 Elm St, San Francisco, CA 94016"
143478,AA Batteries (4-pack),1,3.84,10/01/19 17:26,"417 11th St, Portland, OR 97035"
143479,Flatscreen TV,1,300,10/28/19 10:06,"6 10th St, Portland, OR 97035"
143480,AA Batteries (4-pack),1,3.84,10/05/19 10:24,"677 Jackson St, Los Angeles, CA 90001"
143481,AAA Batteries (4-pack),1,2.99,10/22/19 15:05,"930 Jackson St, Austin, TX 73301"
143482,Apple Airpods Headphones,1,150,10/28/19 12:36,"816 Main St, Seattle, WA 98101"
143483,USB-C Charging Cable,1,11.95,10/18/19 13:34,"786 Cherry St, Portland, ME 04101"
143484,Bose SoundSport Headphones,1,99.99,10/18/19 07:58,"359 Wilson St, Atlanta, GA 30301"
143485,USB-C Charging Cable,1,11.95,10/20/19 17:00,"877 Maple St, San Francisco, CA 94016"
143486,20in Monitor,1,109.99,10/11/19 13:43,"955 Maple St, Dallas, TX 75001"
143487,Wired Headphones,1,11.99,10/27/19 12:50,"924 Park St, Portland, OR 97035"
143488,USB-C Charging Cable,1,11.95,10/28/19 14:39,"31 Maple St, New York City, NY 10001"
143489,Wired Headphones,1,11.99,10/15/19 08:19,"443 Meadow St, Los Angeles, CA 90001"
143490,USB-C Charging Cable,1,11.95,10/19/19 11:57,"787 10th St, New York City, NY 10001"
143491,AAA Batteries (4-pack),1,2.99,10/01/19 16:02,"872 Cedar St, San Francisco, CA 94016"
143492,Wired Headphones,2,11.99,10/18/19 20:58,"842 Lake St, Los Angeles, CA 90001"
143493,AAA Batteries (4-pack),1,2.99,10/22/19 19:08,"889 Church St, San Francisco, CA 94016"
143494,Lightning Charging Cable,1,14.95,10/18/19 10:38,"531 Center St, Atlanta, GA 30301"
143495,USB-C Charging Cable,1,11.95,10/19/19 18:38,"764 10th St, Dallas, TX 75001"
143496,34in Ultrawide Monitor,1,379.99,10/31/19 17:57,"336 Cedar St, Portland, ME 04101"
143497,Apple Airpods Headphones,1,150,10/27/19 17:43,"180 Willow St, Austin, TX 73301"
143498,AAA Batteries (4-pack),2,2.99,10/07/19 14:06,"847 Lakeview St, San Francisco, CA 94016"
143499,Wired Headphones,1,11.99,10/28/19 10:48,"788 Walnut St, Dallas, TX 75001"
143500,AAA Batteries (4-pack),3,2.99,10/31/19 15:15,"210 Main St, Boston, MA 02215"
143501,AA Batteries (4-pack),2,3.84,10/12/19 23:52,"62 Chestnut St, New York City, NY 10001"
143502,AAA Batteries (4-pack),1,2.99,10/10/19 20:06,"47 Madison St, San Francisco, CA 94016"
143503,Macbook Pro Laptop,1,1700,10/06/19 20:10,"111 9th St, Atlanta, GA 30301"
143504,Bose SoundSport Headphones,1,99.99,10/19/19 19:20,"386 Hickory St, Seattle, WA 98101"
143505,Wired Headphones,1,11.99,10/31/19 08:33,"667 Washington St, Boston, MA 02215"
143506,AA Batteries (4-pack),4,3.84,10/23/19 12:46,"290 Center St, San Francisco, CA 94016"
143507,AA Batteries (4-pack),1,3.84,10/19/19 20:52,"756 Adams St, Boston, MA 02215"
143508,27in FHD Monitor,1,149.99,10/08/19 12:05,"9 Dogwood St, Los Angeles, CA 90001"
143509,Apple Airpods Headphones,1,150,10/07/19 02:11,"360 Chestnut St, Los Angeles, CA 90001"
143510,Apple Airpods Headphones,1,150,10/16/19 12:58,"304 Cedar St, Dallas, TX 75001"
143511,Bose SoundSport Headphones,1,99.99,10/22/19 07:18,"17 Center St, New York City, NY 10001"
143512,AAA Batteries (4-pack),1,2.99,10/26/19 21:50,"542 Lincoln St, Boston, MA 02215"
143513,Lightning Charging Cable,1,14.95,10/04/19 01:00,"899 West St, San Francisco, CA 94016"
143514,Macbook Pro Laptop,1,1700,10/28/19 14:46,"359 Chestnut St, Austin, TX 73301"
143515,AA Batteries (4-pack),1,3.84,10/25/19 22:11,"380 4th St, San Francisco, CA 94016"
143516,Flatscreen TV,1,300,10/29/19 19:30,"251 Main St, Los Angeles, CA 90001"
143517,AA Batteries (4-pack),4,3.84,10/25/19 22:10,"65 Main St, Boston, MA 02215"
143518,USB-C Charging Cable,1,11.95,10/09/19 12:07,"846 Jackson St, Atlanta, GA 30301"
143519,34in Ultrawide Monitor,1,379.99,10/19/19 22:34,"258 4th St, Atlanta, GA 30301"
143520,Wired Headphones,1,11.99,10/04/19 02:09,"32 Cherry St, Boston, MA 02215"
143521,USB-C Charging Cable,1,11.95,10/29/19 20:13,"901 Jackson St, Los Angeles, CA 90001"
143522,27in FHD Monitor,1,149.99,10/24/19 09:53,"861 Willow St, Austin, TX 73301"
143523,27in FHD Monitor,1,149.99,10/22/19 21:35,"238 Church St, Boston, MA 02215"
143524,USB-C Charging Cable,1,11.95,10/20/19 10:07,"50 River St, San Francisco, CA 94016"
143525,AA Batteries (4-pack),1,3.84,10/27/19 08:00,"917 Main St, New York City, NY 10001"
143526,Macbook Pro Laptop,1,1700,10/10/19 00:04,"984 Walnut St, Los Angeles, CA 90001"
143527,27in FHD Monitor,1,149.99,10/19/19 11:47,"640 Main St, Los Angeles, CA 90001"
143528,USB-C Charging Cable,1,11.95,10/04/19 16:04,"582 1st St, New York City, NY 10001"
